-1.959959959959959974e+01 -5.412600726509782427e-39 3.403085790728285402e-38 -2.801389292364393141e-37 -2.611804809283490401e-37 2.555137059373821411e-36 1.531861857329211681e-36 -1.273853108041297332e-35 -1.369298793877739000e-35 7.068729953493624666e-35 7.122248068212820076e-35
-1.957957957957957973e+01 -7.473236504822412582e-39 4.698677446502283948e-38 -3.863306107019493737e-37 -3.601856379829522591e-37 3.519561877332814554e-36 2.110056121393450639e-36 -1.752624806214331788e-35 -1.883943303310654713e-35 9.714343705286304578e-35 9.787892046328530187e-35
-1.955955955955955972e+01 -1.031130809405647550e-38 6.483069384282256412e-38 -5.324096796001610434e-37 -4.963788022894077862e-37 4.844656991054858541e-36 2.904480300337349975e-36 -2.409669343306508477e-35 -2.590218057466205201e-35 1.334084422278193972e-34 1.344184918933406085e-34
-1.953953953953953970e+01 -1.421743693414244309e-38 8.938985167604960167e-38 -7.332197177856286144e-37 -6.835990153885642897e-37 6.664041477255100833e-36 3.995242021330528092e-36 -3.310739781423564068e-35 -3.558802782192395963e-35 1.830843125608482199e-34 1.844704635836699145e-34
-1.951951951951951969e+01 -1.958987000398876843e-38 1.231681618938084302e-37 -1.009076010620377858e-36 -9.407867244190865059e-37 9.160364568267477647e-36 5.491843587226379667e-36 -4.545607322449445016e-35 -4.886194944456991581e-35 2.510828798740215710e-34 2.529838553631747260e-34
-1.949949949949949968e+01 -2.697395752311604816e-38 1.695944264286310809e-37 -1.387763150568218438e-36 -1.293846197858817662e-36 1.258312184468682544e-35 7.543863182813315057e-36 -6.236748378075906587e-35 -6.704047716366508710e-35 3.440973883641587276e-34 3.467025867001556101e-34
-1.947947947947947966e+01 -3.711597087111551291e-38 2.333607067429677244e-37 -1.907254770630777249e-36 -1.778181200844626081e-36 1.727288112015887637e-35 1.035547883497286521e-35 -8.551142132931799011e-35 -9.191851491454963569e-35 4.712421325169706965e-34 4.748099573839029333e-34
-1.945945945945945965e+01 -5.103641827279235674e-38 3.208832844264456673e-37 -2.619413844210299518e-36 -2.442144877029821271e-36 2.369420067951773893e-35 1.420520363322264937e-35 -1.171628094185666892e-34 -1.259414388912112482e-34 6.449194274709509986e-34 6.498021818144417082e-34
-1.943943943943943964e+01 -7.012985201920157921e-38 4.409301830710152534e-37 -3.595023532736479863e-36 -3.351730133539123501e-36 3.248032704463969752e-35 1.947268304077522938e-35 -1.604188247947062547e-34 -1.724384872517004587e-34 8.819938678718063285e-34 8.886715382970056808e-34
-1.941941941941941963e+01 -9.630064422424741876e-38 6.054748365376165082e-37 -4.930622197136630387e-36 -4.596942092781884932e-36 4.449384450779742512e-35 2.667505564725210944e-35 -2.194931325563667206e-34 -2.359390413588915520e-34 1.205381654193578021e-33 1.214507728323667179e-33
-1.939939939939939961e+01 -1.321475639308527376e-37 8.308565878717071644e-37 -6.757783040474959131e-36 -6.300449734863697900e-36 6.090891106845840371e-35 3.651625545340561053e-35 -3.001143394606931438e-34 -3.226009339008760187e-34 1.646200165024913729e-33 1.658663723502535381e-33
-1.937937937937937960e+01 -1.812145201584504174e-37 1.139357195949884567e-36 -9.255703864151911967e-36 -8.629323641339091560e-36 8.332268493023070449e-35 4.995381454999036728e-35 -4.100651960038232102e-34 -4.407900516350975942e-34 2.246673189514398940e-33 2.263682993830322813e-33
-1.935935935935935959e+01 -2.483309509416706429e-37 1.561340976900742811e-36 -1.266827565481063875e-35 -1.181094946457924597e-35 1.139061963050675929e-34 6.828931414120318937e-35 -5.599117467027362926e-34 -6.018641185367221945e-34 3.064054662454825817e-33 3.087252949796880036e-33
-1.933933933933933957e+01 -3.400735850915279529e-37 2.138158057028335757e-36 -1.732720707233339355e-35 -1.615458746497743714e-35 1.556084838759603147e-34 9.329076892306802147e-35 -7.639886426475415940e-34 -8.212318346258742435e-34 4.175924183379036818e-33 4.207540554425551801e-33
-1.931931931931931956e+01 -4.653924161049846554e-37 2.926080083249272011e-36 -2.368333142663598830e-35 -2.208056078641038874e-35 2.124326056133542452e-34 1.273581017455661521e-34 -1.041729665083174733e-33 -1.119783091367401942e-33 5.687328814778503938e-33 5.730388192814026814e-33
-1.929929929929929955e+01 -6.364586917137608623e-37 4.001631821210178033e-36 -3.234896167919817911e-35 -3.015974408083277038e-35 2.898085665716883915e-34 1.737467221735595951e-34 -1.419463132123004770e-33 -1.525818902388402917e-33 7.740407996979309853e-33 7.799011458275829731e-33
-1.927927927927927954e+01 -8.698128584124937976e-37 5.468808672170843526e-36 -4.415515197573219844e-35 -4.116694986384461361e-35 3.950968388208168172e-34 2.368693979554929588e-34 -1.932832899564151123e-33 -2.077653802035131278e-33 1.052735568525160624e-32 1.060705942718364474e-32
-1.925925925925925952e+01 -1.187917476061764641e-36 7.468840374202745913e-36 -6.022905757449332767e-35 -5.615305310604260179e-35 5.382677245496944415e-34 3.227035484095980295e-34 -2.630060623833257646e-33 -2.827122539104303379e-33 1.430786437979140623e-32 1.441619075957792883e-32
-1.923923923923923951e+01 -1.621256499244246803e-36 1.019338989661192882e-35 -8.209837418186183772e-35 -7.654236263149741264e-35 7.328173250049368461e-34 4.393403883038340438e-34 -3.576338497362905215e-33 -3.844301945638999834e-33 1.943258402577947248e-32 1.957971020908076941e-32
-1.921921921921921950e+01 -2.211171173009589792e-36 1.390238367904504412e-35 -1.118322367289570338e-34 -1.042639845625603930e-34 9.970016484612570742e-34 5.977248032060469689e-34 -4.859740008038277585e-33 -5.223864570416639889e-33 2.637464730989240776e-32 2.657433260081680483e-32
-1.919919919919919948e+01 -3.013688337997201807e-36 1.894808148519723454e-35 -1.522311721058209835e-34 -1.419289199933860517e-34 1.355498182773113408e-33 8.126514994181024290e-34 -6.599167682050756510e-33 -7.093621920406162231e-33 3.577200485255687689e-32 3.604283854796039722e-32
-1.917917917917917947e+01 -4.104684827594925671e-36 2.580754672064516283e-35 -2.070830044199419819e-34 -1.930686518474553595e-34 1.841641419306103028e-33 1.104105250608396753e-33 -8.955032234768404643e-33 -9.626003765788936481e-33 4.848423652019153000e-32 4.885131588853162332e-32
-1.915915915915915946e+01 -5.586849398094237435e-36 3.512641845074674941e-35 -2.815073701522381632e-34 -2.624563449534182712e-34 2.500428467733411730e-33 1.499062831154184834e-33 -1.214359167897973287e-32 -1.305347163109246668e-32 6.566873461279638107e-32 6.616591966409101196e-32
-1.913913913913913944e+01 -7.599061301705358023e-36 4.777787767245654408e-35 -3.824192003388756694e-34 -3.565389620474478500e-34 3.392557196483368649e-33 2.033913971721803095e-33 -1.645619110853649105e-32 -1.768920015344157158e-32 8.888279184156353620e-32 8.955573301640658416e-32
-1.911911911911911943e+01 -1.032901556814780958e-35 6.494202674495073117e-35 -5.191518144269700189e-34 -4.840181897216032462e-34 4.599847786176372202e-33 2.757711701897659695e-33 -2.228505980254145735e-32 -2.395480708012266731e-32 1.202203053558451253e-31 1.211305062153100182e-31
-1.909909909909909942e+01 -1.403020711191994862e-35 8.821267423676574108e-35 -7.042940056171506931e-34 -6.566308739744919476e-34 6.232516513773605919e-33 3.736533146587701891e-33 -3.015787606746163008e-32 -3.241750794224909925e-32 1.624947043988757736e-31 1.637249692793712074e-31
-1.907907907907907941e+01 -1.904476262161207970e-35 1.197408867634954520e-34 -9.548138226158155646e-34 -8.901967499780009125e-34 8.438927704219088874e-33 5.059326039295630464e-33 -4.078404700331447376e-32 -4.383986341377791920e-32 2.194835573118251460e-31 2.211452909258816368e-31
-1.905905905905905939e+01 -2.583411231204108012e-35 1.624278327040484440e-34 -1.293566184153194640e-33 -1.206024028708342548e-33 1.141865896624414552e-32 6.845741623414614157e-33 -5.511662990932708091e-32 -5.924634028733120954e-32 2.962554226499613124e-31 2.984984043119651456e-31
-1.903903903903903938e+01 -3.502016487275505182e-35 2.201836630774721180e-34 -1.751314011874819462e-33 -1.632793749569169510e-33 1.543999311988073621e-32 9.256621454276966334e-33 -7.443512338172428914e-32 -8.001230584051327649e-32 3.996062873524187790e-31 4.026317495246603895e-31
-1.901901901901901937e+01 -4.744054387497973063e-35 2.982748015817312665e-34 -2.369435900627186739e-33 -2.209084208956691431e-33 2.086332019287342233e-32 1.250802741978810471e-32 -1.004560837779909272e-31 -1.079829324331954153e-31 5.386419209983447733e-31 5.427200369037622884e-31
-1.899899899899899935e+01 -6.422263619010062800e-35 4.037895121341733722e-34 -3.203550994546269282e-33 -2.986750522679794327e-33 2.817242436075145810e-32 1.688999896126607353e-32 -1.354808146123205547e-31 -1.456319527905219211e-31 7.255543797423014795e-31 7.310476299720177282e-31
-1.897897897897897934e+01 -8.688279030549619470e-35 5.462615923530020617e-34 -4.328368377539614260e-33 -4.035445833701558281e-33 3.801628318188185578e-32 2.279161265040894160e-32 -1.825924147110320651e-31 -1.962734723377355199e-31 9.766566529551780389e-31 9.840510254970145750e-31
-1.895895895895895933e+01 -1.174591141883081236e-34 7.385053188009684794e-34 -5.844170100976263264e-33 -5.448665600609981836e-33 5.126487203805066709e-32 3.073443820044191761e-32 -2.459184957516765916e-31 -2.643443713126974733e-31 1.313760293032045898e-30 1.323706913482449530e-30
-1.893893893893893932e+01 -1.586891298175452951e-34 9.977324213280998742e-34 -7.885472132149830948e-33 -7.351822415965970285e-33 6.908361409705519645e-32 4.141717288503508712e-32 -3.309812076184691133e-31 -3.557805563863373378e-31 1.766008426944132975e-30 1.779379066647672509e-30
-1.891891891891891930e+01 -2.142472712292759240e-34 1.347045313893259276e-33 -1.063258680821424492e-32 -9.913025970597638666e-33 9.303263605190316543e-32 5.577514757550165981e-32 -4.451632575903001352e-31 -4.785178971574781585e-31 2.372312950621931173e-30 2.390273987071540110e-30
-1.889889889889889929e+01 -2.890621643488422064e-34 1.817431940560202374e-33 -1.432704806753654973e-32 -1.335746438165925644e-32 1.251990018696266851e-31 7.505960383287610512e-32 -5.983279251447815542e-31 -6.431586966559154982e-31 3.184592757779723406e-30 3.208703651995589250e-30
-1.887887887887887928e+01 -3.897401955428393625e-34 2.450428894751241341e-33 -1.929217559165905936e-32 -1.798657665527025427e-32 1.683727581781691367e-31 1.009432370576119090e-31 -8.036433792260017651e-31 -8.638577720304154256e-31 4.272073234460742563e-30 4.304417560304730828e-30
-1.885885885885885926e+01 -5.251305837598109084e-34 3.301674219592231880e-33 -2.596047078667222900e-32 -2.420359464349504790e-32 2.262811428261369217e-31 1.356606097632236017e-31 -1.078677846695670267e-30 -1.159499680421108534e-30 5.726990789130894782e-30 5.770350452231721725e-30
-1.883883883883883925e+01 -7.070787068904181751e-34 4.445643826432514276e-33 -3.491008887056359398e-32 -3.254754688137869650e-32 3.038999548860631992e-31 1.821948248623468526e-31 -1.446853603441280886e-30 -1.555261652907206396e-30 7.672156217630081485e-30 7.730242937357854642e-30
-1.881881881881881924e+01 -9.514297040641572572e-34 5.981961483126445166e-33 -4.691336012431660399e-32 -4.373849615998009586e-32 4.078672177626145234e-31 2.445255259587419524e-31 -1.939375995513023995e-30 -2.084687150943363380e-30 1.027097551825633455e-29 1.034873817836562599e-29
-1.879879879879879923e+01 -1.279364577224357073e-33 8.043799338134165446e-33 -6.300129603883651571e-32 -5.873768021661737640e-32 5.470323569513958285e-31 3.279581417054296395e-31 -2.597790886710409096e-30 -2.792434935202116596e-30 1.374071723460496645e-29 1.384474968235718833e-29
-1.877877877877877921e+01 -1.719177720501483828e-33 1.080905385101947206e-32 -8.454928680022396599e-32 -7.882740963859154686e-32 7.331847768386226349e-31 4.395606839031462535e-31 -3.477372874878999110e-30 -3.737921149932340286e-30 1.837006571896285161e-29 1.850914746189332108e-29
-1.875875875875875920e+01 -2.308640083387393263e-33 1.451520380142972409e-32 -1.133908726750232804e-31 -1.057171397643168141e-31 9.820197650036873862e-31 5.887428287486639934e-31 -4.651610992184427549e-30 -5.000141122211096186e-30 2.454232844762985452e-29 2.472814105539469633e-29
-1.873873873873873919e+01 -3.098138742263151395e-33 1.947904984092262742e-32 -1.519686811550989018e-31 -1.416841931494604758e-31 1.314418136755128155e-30 7.880230923751900602e-31 -6.218143206350117091e-30 -6.684048516118054374e-30 3.276609693890151346e-29 3.301417258223156871e-29
-1.871871871871871917e+01 -4.154845084897455805e-33 2.612292128367040147e-32 -2.035345317351066077e-31 -1.897603222437117719e-31 1.758140343519827848e-30 1.054044486749334768e-30 -8.306602147001595667e-30 -8.928988913917076454e-30 4.371572658693550079e-29 4.404670305376534373e-29
-1.869869869869869916e+01 -5.568244789676631440e-33 3.500944496286086643e-32 -2.724145404442928596e-31 -2.539788729602938062e-31 2.350067720029007741e-30 1.408918197522848071e-30 -1.108898029296871253e-29 -1.191984163323663796e-29 5.828474212761211905e-29 5.872602217773387043e-29
-1.867867867867867915e+01 -7.457469450093013886e-33 4.688764164235128705e-32 -3.643600941644664812e-31 -3.397020067896255874e-31 3.139165508229925791e-30 1.881999983186277253e-30 -1.479331407509438366e-29 -1.590172913533492349e-29 7.765624632022322695e-29 7.824419011164057209e-29
-1.865865865865865914e+01 -9.981010107436645060e-33 6.275399829366228129e-32 -4.870121864029187443e-31 -4.540536126258684051e-31 4.190397368187429917e-30 2.512237011969277690e-30 -1.972173693461835981e-29 -2.119942274061605422e-29 1.033956798612715516e-28 1.041784996718355616e-28
-1.863863863863863912e+01 -1.334957765480765849e-32 8.393332582107391615e-32 -6.505153032381975251e-31 -6.064916479509873528e-31 5.589893311693284968e-30 3.351266153708423404e-30 -2.627427952486912605e-29 -2.824292610226886620e-29 1.375729417732470212e-28 1.386145213088875151e-28
-1.861861861861861911e+01 -1.784311786105163851e-32 1.121857382923361610e-31 -8.683284630059180656e-31 -8.095642913697549978e-31 7.451767647831931472e-30 4.467501490813574340e-30 -3.498022465232187096e-29 -3.760117947139828327e-29 1.829230501722544409e-28 1.843079802551588895e-28
-1.859859859859859910e+01 -2.383330767596312514e-32 1.498480948451651143e-31 -1.158295984616457698e-30 -1.079908246628641669e-30 9.927107487359686954e-30 5.951523127824483068e-30 -4.653938606563052305e-29 -5.002643137188398442e-29 2.430573575871296828e-28 2.448975709778151639e-28
-1.857857857857857908e+01 -3.181327809317692159e-32 2.000208774147562504e-31 -1.544060181345909619e-30 -1.439565832284665223e-30 1.321581457091317063e-29 7.923176632466301558e-30 -6.187641393145926221e-29 -6.651261300944477382e-29 3.227410330801451068e-28 3.251845401465045947e-28
-1.855855855855855907e+01 -4.243685794760630286e-32 2.668149298083834641e-31 -2.056923875931204704e-30 -1.917721450999432124e-30 1.758219532272620798e-29 1.054091962179043807e-29 -8.221218791498218348e-29 -8.837208060418706951e-29 4.282573450838150212e-28 4.314997274946924067e-28
-1.853853853853853906e+01 -5.657035277608084484e-32 3.556770089769778122e-31 -2.738304267069696229e-30 -2.552989390502119245e-30 2.337547124994210682e-29 1.401411820562733184e-29 -1.091576089105082535e-28 -1.173364346315103605e-28 5.678855609562510898e-28 5.721850836039391868e-28
-1.851851851851851904e+01 -7.536081564440080212e-32 4.738190268772597189e-31 -3.642963666018715694e-30 -3.396425919930034514e-30 3.105674381591528321e-29 1.861921303166028352e-29 -1.448367304971914230e-28 -1.556888771185730885e-28 7.525274581999555079e-28 7.582249245065007136e-28
-1.849849849849849903e+01 -1.003260008782178720e-31 6.307836201098254749e-31 -4.843260111740764803e-30 -4.515492244383839320e-30 4.123442031082360548e-29 2.472095788776166787e-29 -1.920482950493994847e-28 -2.064378511316726762e-28 9.965280831421485998e-28 1.004072904417881493e-27
-1.847847847847847902e+01 -1.334728057739060685e-31 8.391888331568029617e-31 -6.434735954562281100e-30 -5.999264880911091835e-30 5.471072324503476326e-29 3.280030312429227169e-29 -2.544775047319739502e-28 -2.735446790855694464e-28 1.318750226689746182e-27 1.328734626463292891e-27
-1.845845845845845901e+01 -1.774531152028988978e-31 1.115707966305999945e-30 -8.543460485238072924e-30 -7.965281374785961754e-30 7.254270848382262029e-29 4.349097739157546227e-29 -3.369734555036717337e-28 -3.622217839772993463e-28 1.743980058661525801e-27 1.757183919218493801e-27
-1.843843843843843899e+01 -2.357687198477691110e-31 1.482357966154354094e-30 -1.133567047596166750e-29 -1.056852841643038995e-29 9.612226256116422640e-29 5.762744782002364155e-29 -4.459123400614853567e-28 -4.793231059495230805e-28 2.304764693117784777e-27 2.322214314444163058e-27
-1.841841841841841898e+01 -3.130405758781503164e-31 1.968192352582405270e-30 -1.503041903880493868e-29 -1.401323468773385027e-29 1.272809096628132688e-28 7.630775415228714411e-29 -5.896726031623342020e-28 -6.338548594599055668e-28 3.043812723194250387e-27 3.066857756627158890e-27
-1.839839839839839897e+01 -4.153623656893812190e-31 2.611524175123515774e-30 -1.991616009161194285e-29 -1.856833297339843228e-29 1.684270272260785831e-28 1.009757725664898392e-28 -7.792561231120488706e-28 -8.376432578850544249e-28 4.017127998356542943e-27 4.047542106399557837e-27
-1.837837837837837895e+01 -5.507644347662399514e-31 3.462842941495324421e-30 -2.637247797149820060e-29 -2.458771922177093047e-29 2.227253669666997271e-28 1.335288425498922875e-28 -1.029099729823483357e-27 -1.106206835995592054e-27 5.298097740475069246e-27 5.338210208179949903e-27
-1.835835835835835894e+01 -7.298221451674813570e-31 4.588639542444002477e-30 -3.489853879227413016e-29 -3.253677845524694795e-29 2.943317617694878322e-28 1.764584789330550042e-28 -1.358134640875941474e-27 -1.459895266124576515e-27 6.982821883355732026e-27 7.035689578706800858e-27
-1.833833833833833893e+01 -9.664530539161046456e-31 6.076418382861644453e-30 -4.615031714809456045e-29 -4.302709215491162773e-29 3.886997701678192999e-28 2.330342121186320302e-28 -1.791168589614807207e-27 -1.925375044644450605e-27 9.197055618213092031e-27 9.266687515269929553e-27
-1.831831831831831892e+01 -1.278960809799857591e-30 8.041260715289843707e-30 -6.098927121830785160e-29 -5.686181927526316212e-29 5.129810296030082642e-28 3.075436088210957839e-28 -2.360687676377738079e-27 -2.537566350063586632e-27 1.210524712323023331e-26 1.219689725089270427e-26
-1.829829829829829890e+01 -1.691401189793074556e-30 1.063441337456301649e-29 -8.054594319792150242e-29 -7.509499251240434307e-29 6.765475932039634880e-28 4.056054246571177014e-28 -3.109203766619270824e-27 -3.342166324081556425e-27 1.592229453082619944e-26 1.604284393486288448e-26
-1.827827827827827889e+01 -2.235368462349625258e-30 1.405452025015748181e-29 -1.063030044301324592e-28 -9.910894335312571249e-29 8.916729452598927318e-28 5.345778881639849586e-28 -4.092310480500790185e-27 -4.398934036570832255e-27 2.092882956515853191e-26 2.108728398429816843e-26
-1.825825825825825888e+01 -2.952329813983779135e-30 1.856229961845495363e-29 -1.402036155070706538e-28 -1.307153289004774863e-28 1.174419285112089103e-27 7.040906473519719199e-28 -5.382658900015011266e-27 -5.785964079545935968e-27 2.749107180156387997e-26 2.769920966231994802e-26
-1.823823823823823886e+01 -3.896673901998184878e-30 2.449971142848123564e-29 -1.847927209562111022e-28 -1.722868644352978317e-28 1.545792754799497557e-27 9.267373545342363906e-28 -7.075126186516649797e-27 -7.605242452447798169e-27 3.608660233833333616e-26 3.635981788506913370e-26
-1.821821821821821885e+01 -5.139689272303031037e-30 3.231497096508735145e-29 -2.434011618753634311e-28 -2.269289762195323942e-28 2.033246484185474005e-27 1.218976775521561507e-27 -9.293530364139046010e-27 -9.989864462510889531e-27 4.733779828055983032e-26 4.769619784162590770e-26
-1.819819819819819884e+01 -6.774752722875779836e-30 4.259516985105197210e-29 -3.203854172088737159e-28 -2.987033182697246253e-28 2.672634822633316297e-27 1.602304395251576840e-27 -1.219934772682662242e-26 -1.311340529884073176e-26 6.205517472265100261e-26 6.252500112333293211e-26
-1.817817817817817883e+01 -8.924090971777213986e-30 5.610878894893941508e-29 -4.214395671218622572e-28 -3.929186235944885166e-28 3.510752438801137569e-27 2.104774664946077012e-27 -1.600302226121714384e-26 -1.720207683368491191e-26 8.129353074983338731e-26 8.190901281271415414e-26
-1.815815815815815881e+01 -1.174758670170056445e-29 7.386106495212222727e-29 -5.540009566591616044e-28 -5.165089145452845336e-28 4.608631050012142187e-27 2.762977465156107481e-27 -2.097862758763056249e-26 -2.255048813512277130e-26 1.064246311076836691e-25 1.072303834337416070e-25
-1.813813813813813880e+01 -1.545423927266734798e-29 9.716604777548773536e-29 -7.277773411405628357e-28 -6.785249736209980505e-28 6.045816889964286190e-27 3.624602543392466862e-27 -2.748286201248166332e-26 -2.954206375716886415e-26 1.392312276744625739e-25 1.402853622708466234e-25
-1.811811811811811879e+01 -2.031707021062522589e-29 1.277403164214644121e-28 -9.554314227569113171e-28 -8.907725540160728161e-28 7.925916840819542783e-27 4.751764544447095735e-27 -3.597964017610791171e-26 -3.867547796004066610e-26 1.820286011821578973e-25 1.834067592954020747e-25
-1.809809809809809877e+01 -2.669249566786817893e-29 1.678247802140720548e-28 -1.253469161458496848e-27 -1.168640574025639171e-27 1.038378454243759768e-26 6.225311243718635926e-27 -4.707190812918353905e-26 -5.059885358709642620e-26 2.378215685672250775e-25 2.396221412359986032e-25
-1.807807807807807876e+01 -3.504548739725886058e-29 2.203428743839797210e-28 -1.643391729867576702e-27 -1.532175113352418495e-27 1.359482499150573898e-26 8.150401862646929479e-27 -6.154277502854349143e-26 -6.615397562526844927e-26 3.105071629950517453e-25 3.128580461151684150e-25
-1.805805805805805875e+01 -4.598222960728225907e-29 2.891058848005974032e-28 -2.153188336142927328e-27 -2.007471209110156361e-27 1.778703385928172409e-26 1.066372490916463933e-26 -8.040865278407349606e-26 -8.643341243340357003e-26 4.051360897061307613e-25 4.082034186058844169e-25
-1.803803803803803874e+01 -6.029247600467422358e-29 3.790792610758825805e-28 -2.819269453850100099e-27 -2.628475254266892423e-27 2.325656454990374123e-26 1.394283097757698147e-26 -1.049878616032300172e-25 -1.128542616777984334e-25 5.282497666791160295e-25 5.322492024657173421e-25
-1.801801801801801872e+01 -7.900445093879069395e-29 4.967277986935015217e-28 -3.688968671897121232e-27 -3.439317534762657420e-27 3.038784281903910086e-26 1.821819191264825920e-26 -1.369891412194327584e-25 -1.472532934199615474e-25 6.883144976836755673e-25 6.935258007605595104e-25
-1.799799799799799871e+01 -1.034559612209223526e-28 6.504627431535902622e-28 -4.823778196568816904e-27 -4.497328768783753774e-27 3.967953951212617689e-26 2.378877204750142175e-26 -1.786257641801552090e-25 -1.920096135433978242e-25 8.962803800386505305e-25 9.030662151735188282e-25
