1.701701701701701652e-01 2.706840373112066067e-05 -4.754866715603766247e-05 6.922834586023787816e-05 -8.890186634174714216e-05 1.075976115678445365e-04 -1.215708155681948909e-04 1.199402109375348344e-04
1.801801801801801717e-01 2.942995552343912220e-05 -5.165973443801707705e-05 7.516439227662119384e-05 -9.647122011986735280e-05 1.167044849922909696e-04 -1.318088189945950382e-04 1.300013602368297911e-04
1.901901901901901781e-01 3.194353980416323087e-05 -5.603017138114492268e-05 8.146791399589364325e-05 -1.045015235144810140e-04 1.263581955273476482e-04 -1.426542215417048556e-04 1.406537652740127487e-04
2.002002002002001846e-01 3.462083755309360895e-05 -6.067963356513455939e-05 8.816640304284151524e-05 -1.130268802948928457e-04 1.365988190671825226e-04 -1.541511775090656825e-04 1.519401323336447057e-04
2.102102102102102188e-01 3.747416116529370350e-05 -6.562880536655144579e-05 9.528874640608240828e-05 -1.220830775483102110e-04 1.474683623463810813e-04 -1.663459240346496393e-04 1.639051482878118497e-04
2.202202202202202252e-01 4.051649757228345452e-05 -7.089946896785867373e-05 1.028653180383247190e-04 -1.317076950735409919e-04 1.590108868399890696e-04 -1.792869132999592779e-04 1.765956052292487022e-04
2.302302302302302317e-01 4.376155287295483879e-05 -7.651457556955359941e-05 1.109280735173700676e-04 -1.419402176433248437e-04 1.712726356169291624e-04 -1.930249476079814769e-04 1.900605275998858514e-04
2.402402402402402382e-01 4.722379857586127971e-05 -8.249831895429168426e-05 1.195106475495839269e-04 -1.528221503345047680e-04 1.843021633563998165e-04 -2.076133175432775537e-04 2.043513020015665723e-04
2.502502502502502724e-01 5.091851955308723479e-05 -8.887621154821811901e-05 1.286484544910063317e-04 -1.643971371157975758e-04 1.981504697245880207e-04 -2.231079434089744255e-04 2.195218098609484322e-04
2.602602602602602788e-01 5.486186380462457863e-05 -9.567516312128590962e-05 1.383787920550069858e-04 -1.767110828737886651e-04 2.128711362971018892e-04 -2.395675201212764166e-04 2.356285631062333150e-04
2.702702702702702853e-01 5.907089413103883699e-05 -1.029235622650803646e-04 1.487409483693327608e-04 -1.898122790488802804e-04 2.285204672008520760e-04 -2.570536657282365689e-04 2.527308429992389921e-04
2.802802802802802917e-01 6.356364181116941087e-05 -1.106513607835436195e-04 1.597763125394859192e-04 -2.037515330441707143e-04 2.451576336375933200e-04 -2.756310737058075477e-04 2.708908422523595753e-04
2.902902902902902982e-01 6.835916238064709642e-05 -1.188901611289538025e-04 1.715284888695401745e-04 -2.185823015615673455e-04 2.628448224398880905e-04 -2.953676691705412914e-04 2.901738105460505406e-04
3.003003003003003046e-01 7.347759360610105618e-05 -1.276733070125139855e-04 1.840434148856924241e-04 -2.343608280107569363e-04 2.816473887987881904e-04 -3.163347691346364977e-04 3.106482035485538373e-04
3.103103103103103111e-01 7.894021574904117728e-05 -1.370359773159075150e-04 1.973694833019985198e-04 -2.511462841279100532e-04 3.016340132909728746e-04 -3.386072469152594982e-04 3.323858355255556265e-04
3.203203203203203175e-01 8.476951421251499000e-05 -1.470152834271335840e-04 2.115576680618017546e-04 -2.690009159321141499e-04 3.228768633213624679e-04 -3.622637007961086817e-04 3.554620356132831213e-04
3.303303303303303240e-01 9.098924466272630953e-05 -1.576503701208134566e-04 2.266616545822747945e-04 -2.879901941384503368e-04 3.454517590852645178e-04 -3.873866270249867088e-04 3.799558078141225233e-04
3.403403403403403304e-01 9.762450071684434258e-05 -1.689825200999161268e-04 2.427379743232132864e-04 -3.081829691372937972e-04 3.694383441418538309e-04 -4.140625972166150632e-04 4.059499947591200327e-04
3.503503503503503369e-01 1.047017842872008023e-04 -1.810552623124519589e-04 2.598461437946934837e-04 -3.296516306397702552e-04 3.949202606781647570e-04 -4.423824402150106647e-04 4.335314452666452442e-04
3.603603603603603434e-01 1.122490786709507646e-04 -1.939144841530927258e-04 2.780488081113875721e-04 -3.524722720792873186e-04 4.219853295297377994e-04 -4.724414284543872970e-04 4.627911857110164379e-04
3.703703703703703498e-01 1.202959244730348264e-04 -2.076085476558618714e-04 2.974118891941796884e-04 -3.767248598486332058e-04 4.507257350105396470e-04 -5.043394688416824069e-04 4.938245951989244558e-04
3.803803803803803563e-01 1.288734984489074990e-04 -2.221884097799611379e-04 3.180047387121965967e-04 -4.024934074412406010e-04 4.812382145907396439e-04 -5.381812981674013487e-04 5.267315845350442919e-04
3.903903903903903627e-01 1.380146953519661350e-04 -2.377077468864343518e-04 3.399002958504153686e-04 -4.298661545538101734e-04 5.136242534463048102e-04 -5.740766830344548122e-04 5.616167789412126630e-04
4.004004004004003692e-01 1.477542128689083678e-04 -2.542230834986778428e-04 3.631752499796087681e-04 -4.589357511955329113e-04 5.479902838891360928e-04 -6.121406242770103525e-04 5.985897044759482368e-04
4.104104104104104311e-01 1.581286397243397192e-04 -2.717939254347616373e-04 3.879102082964808033e-04 -4.897994468365977428e-04 5.844478896705690776e-04 -6.524935658230374873e-04 6.377649780828818045e-04
4.204204204204204376e-01 1.691765470338320993e-04 -2.904828973940966970e-04 4.141898684924124555e-04 -5.225592846154846318e-04 6.231140151344590318e-04 -6.952616079351497816e-04 6.792625011777765013e-04
4.304304304304304440e-01 1.809385829822721386e-04 -3.103558850751407332e-04 4.421031964992303584e-04 -5.573223006106865860e-04 6.641111791787269753e-04 -7.405767247445415669e-04 7.232076566642695265e-04
4.404404404404404505e-01 1.934575709017229378e-04 -3.314821818945485449e-04 4.717436093498074824e-04 -5.942007281679416572e-04 7.075676939661217470e-04 -7.885769859721885851e-04 7.697315092481986842e-04
4.504504504504504570e-01 2.067786108201277316e-04 -3.539346403714181406e-04 5.032091631800627912e-04 -6.333122072587575981e-04 7.536178883060576632e-04 -8.394067827100761209e-04 8.189710088993878891e-04
4.604604604604604634e-01 2.209491845489975454e-04 -3.777898282330327865e-04 5.366027463870250581e-04 -6.747799988299410913e-04 8.024023356096135788e-04 -8.932170571129511650e-04 8.710691972880377177e-04
4.704704704704704699e-01 2.360192643747198069e-04 -4.031281892907204612e-04 5.720322779450283087e-04 -7.187332040869855295e-04 8.540680862992052315e-04 -9.501655358279921049e-04 9.261754170003707589e-04
4.804804804804804763e-01 2.520414254142920585e-04 -4.300342091261326804e-04 6.096109108687878522e-04 -7.653069886364896168e-04 9.087689045329577688e-04 -1.010416966965810032e-03 9.844455233149491252e-04
4.904904904904904828e-01 2.690709616920968850e-04 -4.585965856193454683e-04 6.494572407980463103e-04 -8.146428113942543814e-04 9.666655090814496457e-04 -1.074143360391343564e-03 1.046042098297050686e-03
5.005005005005005447e-01 2.871660059897824494e-04 -4.889084043406942024e-04 6.916955196636467330e-04 -8.668886581463240183e-04 1.027925818171236986e-03 -1.141524231087464366e-03 1.111134666943728059e-03
5.105105105105105512e-01 3.063876535163696877e-04 -5.210673188181459865e-04 7.364558743792687595e-04 -9.221992796299795020e-04 1.092725198085387405e-03 -1.212746845317505019e-03 1.179899915086621374e-03
5.205205205205205576e-01 3.268000894403672507e-04 -5.551757356812619861e-04 7.838745304866369824e-04 -9.807364339805408043e-04 1.161246715286165260e-03 -1.288006469285397611e-03 1.252521908733320293e-03
5.305305305305305641e-01 3.484707203199101399e-04 -5.913410046713972771e-04 8.340940406647471368e-04 -1.042669133367783588e-03 1.233681391798989013e-03 -1.367506619963740821e-03 1.329192314501030561e-03
5.405405405405405705e-01 3.714703094607429935e-04 -6.296756134957009685e-04 8.872635179955696205e-04 -1.108173894622817507e-03 1.310228463569867042e-03 -1.451459317730889771e-03 1.410110620768576526e-03
5.505505505505505770e-01 3.958731162252169871e-04 -6.702973874897017121e-04 9.435388738597293200e-04 -1.177434993632415702e-03 1.391095641480666507e-03 -1.540085340428050398e-03 1.495484359144318501e-03
5.605605605605605835e-01 4.217570393083594450e-04 -7.133296940397771064e-04 1.003083060315855491e-03 -1.250644723252990675e-03 1.476499374677848466e-03 -1.633614478416486795e-03 1.585529325818480070e-03
5.705705705705705899e-01 4.492037639894788464e-04 -7.589016517025958366e-04 1.066066316796613093e-03 -1.328003654470750940e-03 1.566665115840685640e-03 -1.732285790183248769e-03 1.680469802338647534e-03
5.805805805805805964e-01 4.782989133596846987e-04 -8.071483439436768614e-04 1.132666420932870212e-03 -1.409720900507975636e-03 1.661827587984500768e-03 -1.836347858011363240e-03 1.780538775316894799e-03
5.905905905905906028e-01 5.091322035171087952e-04 -8.582110374015236099e-04 1.203068943295035028e-03 -1.496014383547889133e-03 1.762231052363179718e-03 -1.946059043197287093e-03 1.885978154546123255e-03
6.006006006006006093e-01 5.417976027125108712e-04 -9.122374045673478172e-04 1.277467505817297998e-03 -1.587111103722296150e-03 1.868129577003088161e-03 -2.061687740264562304e-03 1.997038988971857991e-03
6.106106106106106157e-01 5.763934944183188086e-04 -9.693817507532027228e-04 1.356064043646351865e-03 -1.683247409976944232e-03 1.979787305367679273e-03 -2.183512629588168791e-03 2.113981679933981533e-03
6.206206206206206222e-01 6.130228442839813366e-04 -1.029805245203382512e-03 1.439069070131151606e-03 -1.784669272399598767e-03 2.097478724618484849e-03 -2.311822927809037333e-03 2.237076191060691742e-03
6.306306306306306286e-01 6.517933709298069558e-04 -1.093676156185227101e-03 1.526701944644425065e-03 -1.891632555565030691e-03 2.221488932903942226e-03 -2.446918635382677645e-03 2.366602254164565464e-03
6.406406406406406351e-01 6.928177205201989288e-04 -1.161170089875992496e-03 1.619191142899966676e-03 -2.004403292419583860e-03 2.352113905072638657e-03 -2.589110780569925472e-03 2.502849570457879851e-03
6.506506506506506415e-01 7.362136450453777821e-04 -1.232470232842205202e-03 1.716774529402269106e-03 -2.123257958195738822e-03 2.489660756172150380e-03 -2.738721659141526033e-03 2.646118006371570627e-03
6.606606606606606480e-01 7.821041842283177597e-04 -1.307767597886944858e-03 1.819699631636810706e-03 -2.248483743814191568e-03 2.634448002058731829e-03 -2.896085069031707933e-03 2.796717783229269415e-03
6.706706706706706544e-01 8.306178509606807923e-04 -1.387261273018773047e-03 1.928223915580306843e-03 -2.380378828197445788e-03 2.786805816406843442e-03 -3.061546539139179107e-03 2.954969659995069879e-03
6.806806806806806609e-01 8.818888201580475390e-04 -1.471158673273593532e-03 2.042615062080561407e-03 -2.519252648884853004e-03 2.947076283370809319e-03 -3.235463551437163347e-03 3.121205108280923884e-03
6.906906906906906674e-01 9.360571209106851231e-04 -1.559675795097571500e-03 2.163151243625157250e-03 -2.665426170304469999e-03 3.115613645114058677e-03 -3.418205755517327200e-03 3.295766478767136499e-03
7.007007007007006738e-01 9.932688317914918630e-04 -1.653037472975415340e-03 2.290121400987274198e-03 -2.819232149022143225e-03 3.292784543384362668e-03 -3.610155174655800981e-03 3.479007158157310271e-03
7.107107107107106803e-01 1.053676279167597377e-03 -1.751477637963837338e-03 2.423825519205327714e-03 -2.981015395252915954e-03 3.478968254276375814e-03 -3.811706402453123987e-03 3.671291715757438266e-03
7.207207207207206867e-01 1.117438238346407610e-03 -1.855239577764877020e-03 2.564574902321090696e-03 -3.151133029884270811e-03 3.674556915285797070e-03 -4.023266789063986194e-03 3.872996038737886240e-03
7.307307307307306932e-01 1.184720137370651096e-03 -1.964576197948060717e-03 2.712692446268397291e-03 -3.329954736224998921e-03 3.879955743722605238e-03 -4.245256615997095549e-03 4.084507455106628840e-03
7.407407407407406996e-01 1.255694263260243590e-03 -2.079750283904082970e-03 2.868512909271636862e-03 -3.517863005657653579e-03 4.095583245514275439e-03 -4.478109258430751707e-03 4.306224843392727174e-03
7.507507507507507061e-01 1.330539970481535352e-03 -2.201034763085884562e-03 3.032383179080003037e-03 -3.715253376336792417e-03 4.321871413393729537e-03 -4.722271333955664445e-03 4.538558728010641183e-03
7.607607607607607125e-01 1.409443891406774807e-03 -2.328712967065732324e-03 3.204662536330006063e-03 -3.922534664039498825e-03 4.559265913431224601e-03 -4.978202836623486782e-03 4.781931359248677363e-03
7.707707707707707190e-01 1.492600148508424268e-03 -2.463078892909178075e-03 3.385722913295129925e-03 -4.140129184239354880e-03 4.808226258834483006e-03 -5.246377255147600081e-03 5.036776776798975591e-03
7.807807807807807254e-01 1.580210568014323155e-03 -2.604437463338701419e-03 3.575949147247806104e-03 -4.368472964439926338e-03 5.069225969907331653e-03 -5.527281674071992876e-03 5.303540855721985275e-03
7.907907907907907319e-01 1.672484894730634540e-03 -2.753104785131427028e-03 3.775739227625258664e-03 -4.608015945769317057e-03 5.342752719024085155e-03 -5.821416856694903649e-03 5.582681333715525628e-03
8.008008008008007383e-01 1.769641007720076714e-03 -2.909408405166666756e-03 3.985504536157204528e-03 -4.859222172803469297e-03 5.629308459445009349e-03 -6.129297308506229808e-03 5.874667818537598896e-03
8.108108108108108558e-01 1.871905136503132028e-03 -3.073687563510177183e-03 4.205670079080115614e-03 -5.122569970552665573e-03 5.929409536767652963e-03 -6.451451319871954852e-03 6.179981774412969704e-03
8.208208208208208623e-01 1.979512077429811806e-03 -3.246293442893083674e-03 4.436674710529804957e-03 -5.398552107513538909e-03 6.243586781779748331e-03 -6.788420986675022806e-03 6.499116486236780101e-03
8.308308308308308687e-01 2.092705409849157042e-03 -3.427589413914403603e-03 4.678971346171593645e-03 -5.687675943657681185e-03 6.572385583451984675e-03 -7.140762207600440462e-03 6.832577000373837514e-03
8.408408408408408752e-01 2.211737711683017717e-03 -3.617951275267199986e-03 4.933027166095462455e-03 -5.990463562197997915e-03 6.916365940783427563e-03 -7.509044656733191575e-03 7.180880040840218956e-03
8.508508508508508816e-01 2.336870773989792836e-03 -3.817767488259517141e-03 5.199323805972363988e-03 -6.307451883945395556e-03 7.276102492188786693e-03 -7.893851730120773208e-03 7.544553899644510647e-03
8.608608608608608881e-01 2.468375814082863270e-03 -4.027439404872716795e-03 5.478357535437588903e-03 -6.639192763041331866e-03 7.652184521095486448e-03 -8.295780464938352569e-03 7.924138300059517873e-03
8.708708708708708945e-01 2.606533686747336369e-03 -4.247381488571495486e-03 5.770639422637666334e-03 -6.986253062826458006e-03 8.045215936399580797e-03 -8.715441429883489036e-03 8.320184231591967391e-03
8.808808808808809010e-01 2.751635093077598685e-03 -4.478021527052073424e-03 6.076695483849201170e-03 -7.349214710582170976e-03 8.455815226413341407e-03 -9.153458585419712440e-03 8.733253755417553013e-03
8.908908908908909074e-01 2.903980786437090813e-03 -4.719800836087624171e-03 6.397066817050961474e-03 -7.728674729860491102e-03 8.884615384923804857e-03 -9.610469112483775722e-03 9.163919779052009940e-03
9.009009009009009139e-01 3.063881775020624570e-03 -4.973174453603401712e-03 6.732309718305138149e-03 -8.125245249098588668e-03 9.332263807971219807e-03 -1.008712320827068014e-02 9.612765799035801612e-03
9.109109109109109204e-01 3.231659520478737373e-03 -5.238611323087977167e-03 7.082995779779785797e-03 -8.539553485197626942e-03 9.799422159949031791e-03 -1.058408384771348035e-02 1.008038561042089339e-02
9.209209209209209268e-01 3.407646132042831382e-03 -5.516594465421969726e-03 7.449711968222241451e-03 -8.972241700731450886e-03 1.028676620762328242e-02 -1.110202650928195436e-02 1.056738298186264691e-02
9.309309309309309333e-01 3.592184555569459363e-03 -5.807621138181489479e-03 7.833060682673115283e-03 -9.423967133439485264e-03 1.079498562066905608e-02 -1.164163886373537245e-02 1.107437129513886252e-02
9.409409409409409397e-01 3.785628756902081893e-03 -6.112202981450542971e-03 8.233659790192268332e-03 -9.895401896649882664e-03 1.132478373732529950e-02 -1.220362042448012822e-02 1.160197314794131004e-02
9.509509509509509462e-01 3.988343898928945266e-03 -6.430866149154860698e-03 8.652142638352240678e-03 -1.038723284927391653e-02 1.187687729377690828e-02 -1.278868215820329855e-02 1.215081991881263729e-02
9.609609609609609526e-01 4.200706511696643622e-03 -6.764151424909242705e-03 9.089158043241188367e-03 -1.090016143401092638e-02 1.245199611588487451e-02 -1.339754605447794449e-02 1.272155129313411528e-02
9.709709709709709591e-01 4.423104654920402383e-03 -7.112614321351547544e-03 9.545370251706283490e-03 -1.143490348240497508e-02 1.305088277190157367e-02 -1.403094465306611340e-02 1.331481474910682465e-02
9.809809809809809655e-01 4.655938072214249428e-03 -7.476825161919296858e-03 1.002145887656064743e-02 -1.199218898540003672e-02 1.367429218482908715e-02 -1.468962052768019340e-02 1.393126500271102235e-02
9.909909909909909720e-01 4.899618336347164212e-03 -7.857369144009312620e-03 1.051811880347137962e-02 -1.257276182805006082e-02 1.432299120310415695e-02 -1.537432572500412216e-02 1.457156341067580678e-02
1.001001001001001089e+00 5.154568984815066299e-03 -8.254846382447271480e-03 1.103606006824440870e-02 -1.317737948705404588e-02 1.499775812832397463e-02 -1.608582115782116254e-02 1.523637733054347167e-02
1.011011011011011096e+00 5.421225645003212301e-03 -8.669871932182550769e-03 1.157600770322285942e-02 -1.380681268980407661e-02 1.569938219876263613e-02 -1.682487595114681364e-02 1.592637943697101585e-02
1.021021021021021102e+00 5.700036148199337689e-03 -9.103075789114515454e-03 1.213870155152040227e-02 -1.446184503365693583e-02 1.642866302746937013e-02 -1.759226674032241672e-02 1.664224699347421205e-02
1.031031031031031109e+00 5.991460631704759350e-03 -9.555102867949326340e-03 1.272489604781921330e-02 -1.514327256416693294e-02 1.718640999378579989e-02 -1.838877692008799788e-02 1.738466107888874540e-02
1.041041041041041115e+00 6.295971628278820495e-03 -1.002661295598201649e-02 1.333535996447424675e-02 -1.585190331104946448e-02 1.797344158717186294e-02 -1.921519584372202716e-02 1.815430576789681463e-02
1.051051051051051122e+00 6.614054142141454276e-03 -1.051828064169672318e-02 1.397087612168150354e-02 -1.658855678068166598e-02 1.879058470228757785e-02 -2.007231797141077051e-02 1.895186726504806754e-02
1.061061061061061128e+00 6.946205710749650541e-03 -1.103079521707891163e-02 1.463224106048805449e-02 -1.735406340398880365e-02 1.963867388434155370e-02 -2.096094196709114010e-02 1.977803299178907542e-02
1.071071071071071135e+00 7.292936451555911449e-03 -1.156486055253729862e-02 1.532026467744590503e-02 -1.814926393861161086e-02 2.051855052378674313e-02 -2.188186974309855662e-02 2.063349062610708370e-02
1.081081081081081141e+00 7.654769092950972076e-03 -1.212119494334017167e-02 1.603576981974055155e-02 -1.897500882430312036e-02 2.143106199951926374e-02 -2.283590545204491548e-02 2.151892709449076610e-02
1.091091091091091148e+00 8.032238988588784323e-03 -1.270053092648087446e-02 1.677959183965837403e-02 -1.983215749056095253e-02 2.237706076981824804e-02 -2.382385442545186319e-02 2.243502751601367251e-02
1.101101101101101154e+00 8.425894114289452647e-03 -1.330361506690065122e-02 1.755257810729483892e-02 -2.072157761556496502e-02 2.335740341035195955e-02 -2.484652205877098743e-02 2.338247409845439773e-02
1.111111111111111160e+00 8.836295046715361701e-03 -1.393120771201408932e-02 1.835558748044844105e-02 -2.164414433555929274e-02 2.437294959866994834e-02 -2.590471264253489669e-02 2.436194498648148327e-02
1.121121121121121167e+00 9.264014923017347553e-03 -1.458408271350259897e-02 1.918948973069263889e-02 -2.260073940389299013e-02 2.542456104470090794e-02 -2.699922813950236811e-02 2.537411306205090630e-02
1.131131131131131173e+00 9.709639380651542348e-03 -1.526302711536590626e-02 2.005516492467101022e-02 -2.359225029901397541e-02 2.651310036688254990e-02 -2.813086690778546575e-02 2.641964469728867379e-02
1.141141141141141180e+00 1.017376647657345506e-02 -1.596884080724908506e-02 2.095350275971825937e-02 -2.461956928079780255e-02 2.763942991366235419e-02 -2.930042237007788111e-02 2.749919846026170969e-02
1.151151151151151186e+00 1.065700658502416465e-02 -1.670233614209488265e-02 2.188540185297285431e-02 -2.568359239468530342e-02 2.880441053022690309e-02 -3.050868162924073521e-02 2.861342377417521593e-02
1.161161161161161193e+00 1.115998227313422242e-02 -1.746433751720679120e-02 2.285176898321491720e-02 -2.678521842320116114e-02 3.000890027044230551e-02 -3.175642403064508901e-02 2.976295953067560271e-02
1.171171171171171199e+00 1.168332815358398384e-02 -1.825568091784831107e-02 2.385351828473675564e-02 -2.792534778452988864e-02 3.125375305411912802e-02 -3.304441967181920292e-02 3.094843265808277025e-02
1.181181181181181206e+00 1.222769071357501965e-02 -1.907721342254797142e-02 2.489157039263158872e-02 -2.910488137793544941e-02 3.253981726985193806e-02 -3.437342786010225831e-02 3.217045664552544565e-02
1.191191191191191212e+00 1.279372811938549008e-02 -1.992979266932822999e-02 2.596685153897070747e-02 -3.032471937592649477e-02 3.386793432382591285e-02 -3.574419551916639681e-02 3.342963002410731521e-02
1.201201201201201219e+00 1.338210999580377938e-02 -2.081428628212880078e-02 2.708029259942797140e-02 -3.158575996319053919e-02 3.523893713513114728e-02 -3.715745554543258694e-02 3.472653480638942386e-02
1.211211211211211225e+00 1.399351717975839612e-02 -2.173157125675218709e-02 2.823282809000583413e-02 -3.288889802244704397e-02 3.665364857827834583e-02 -3.861392511557557028e-02 3.606173488563610419e-02
1.221221221221221231e+00 1.462864144748925871e-02 -2.268253330572058898e-02 2.942539511361656063e-02 -3.423502376750206522e-02 3.811287987376838632e-02 -4.011430394648642095e-02 3.743577439643661769e-02
1.231231231231231238e+00 1.528818521463503124e-02 -2.366806616149918358e-02 3.065893225637777303e-02 -3.562502132392428300e-02 3.961742892773142261e-02 -4.165927250923896763e-02 3.884917603848259127e-02
1.241241241241241244e+00 1.597286120864402359e-02 -2.468907083761088389e-02 3.193437843359162032e-02 -3.705976725790498250e-02 4.116807862181894734e-02 -4.324949019878792517e-02 4.030243936545205297e-02
1.251251251251251251e+00 1.668339211295189264e-02 -2.574645484724278829e-02 3.325267168549218139e-02 -3.854012905401249522e-02 4.276559505470488298e-02 -4.488559346131129613e-02 4.179603904112318830e-02
1.261261261261261257e+00 1.742051018240823104e-02 -2.684113137902299426e-02 3.461474792296631575e-02 -4.006696354270299770e-02 4.441072573672787821e-02 -4.656819388129692511e-02 4.333042306501578428e-02
1.271271271271271264e+00 1.818495682947591716e-02 -2.797401842973051139e-02 3.602153962357777794e-02 -4.164111527860717143e-02 4.610419773938617682e-02 -4.829787623066371383e-02 4.490601097003362602e-02
1.281281281281281270e+00 1.897748218077223090e-02 -2.914603789378823750e-02 3.747397447835460610e-02 -4.326341487077201009e-02 4.784671580158057075e-02 -5.007519648239960874e-02 4.652319199475751094e-02
1.291291291291291277e+00 1.979884460356870837e-02 -3.035811460948145690e-02 3.897297398993378181e-02 -4.493467726620250374e-02 4.963896039468517624e-02 -5.190067979139240811e-02 4.818232323321569588e-02
1.301301301301301283e+00 2.064981020191804587e-02 -3.161117536194009425e-02 4.051945202279551295e-02 -4.665569998821521291e-02 5.148158574871544019e-02 -5.377481844532347455e-02 4.988372776513382706e-02
1.311311311311311290e+00 2.153115228213057022e-02 -3.290614784302351575e-02 4.211431330646214777e-02 -4.842726133128756605e-02 5.337521784205128544e-02 -5.569806978868939440e-02 5.162769276984290057e-02
1.321321321321321296e+00 2.244365078738027111e-02 -3.424395956835071114e-02 4.375845189268279256e-02 -5.025011851426022802e-02 5.532045235736526845e-02 -5.767085412321112936e-02 5.341446762719674612e-02
1.331331331331331302e+00 2.338809170128076584e-02 -3.562553675182682927e-02 4.545274956777450165e-02 -5.212500579392633643e-02 5.731785260659744835e-02 -5.969355258808382858e-02 5.524426200902311096e-02
1.341341341341341309e+00 2.436526642033520415e-02 -3.705180313812866250e-02 4.719807422144385589e-02 -5.405263254121938504e-02 5.936794742801078384e-02 -6.176650502371238555e-02 5.711724396480082760e-02
1.351351351351351315e+00 2.537597109523036937e-02 -3.852367879372700643e-02 4.899527817356836429e-02 -5.603368128239148011e-02 6.147122905855299801e-02 -6.389000782276832435e-02 5.903353800542124330e-02
1.361361361361361322e+00 2.642100594101457617e-02 -4.004207885714217152e-02 5.084519646057559378e-02 -5.806880570775378725e-02 6.362815098494128963e-02 -6.606431177258961784e-02 6.099322318905450041e-02
1.371371371371371328e+00 2.750117451627139692e-02 -4.160791224925066562e-02 5.274864508321838036e-02 -6.015862865073208499e-02 6.583912577707615177e-02 -6.828961989312969105e-02 6.299633121329664687e-02
1.381381381381381335e+00 2.861728297147570280e-02 -4.322208034458551590e-02 5.470641921770644928e-02 -6.230374004017134870e-02 6.810452290757715299e-02 -7.056608527484019289e-02 6.504284451792675947e-02
1.391391391391391341e+00 2.977013926679640543e-02 -4.488547560469981212e-02 5.671929139231893235e-02 -6.450469482900329787e-02 7.042466656141800618e-02 -7.289380892104682652e-02 6.713269440274702293e-02
1.401401401401401348e+00 3.096055235969015149e-02 -4.659898017479238014e-02 5.878800963178580641e-02 -6.676201090256977944e-02 7.279983343981841215e-02 -7.527283759954504772e-02 6.926575916511788777e-02
