-5.000000000000000000e+00 1.171878230649583641e-12 -1.148696236260503852e-11 7.875258433603341739e-11 4.358743368879019624e-10 2.064842710607363518e-09
-4.994994994994994997e+00 2.346633313976233820e-12 -2.300097316558672189e-11 1.576827170663510293e-10 8.726876823843854600e-10 4.133926840623455952e-09
-4.989989989989989994e+00 3.527137402517800427e-12 -3.456902924765783501e-11 2.369675564818772403e-10 1.311376693649541350e-09 6.211481800418942882e-09
-4.984984984984984990e+00 4.716264945193885932e-12 -4.621813891168649632e-11 3.167842669187774601e-10 1.752877677317966182e-09 8.301733604012861542e-09
-4.979979979979979987e+00 5.916899632044843778e-12 -5.797538447794796371e-11 3.973104113810222997e-10 2.198128570957729335e-09 1.040891339033117809e-08
-4.974974974974974984e+00 7.131941304185233345e-12 -6.986798447192029095e-11 4.787243415229673849e-10 2.648070909350108654e-09 1.253726587066768786e-08
-4.969969969969969981e+00 8.364312845675859185e-12 -8.192335559101054834e-11 5.612055858603554640e-10 3.103651779783167215e-09 1.469105771957219926e-08
-4.964964964964964977e+00 9.616967073768510118e-12 -9.416917459222901754e-11 6.449352370625691902e-10 3.565825770470216460e-09 1.687458592602409394e-08
-4.959959959959959974e+00 1.089289364376883767e-11 -1.066334402408036432e-10 7.300963391653707535e-10 4.035556916131433854e-09 1.909218612141928404e-08
-4.954954954954954971e+00 1.219512598459399825e-11 -1.193445354580341897e-10 8.168742755317212215e-10 4.513820644713160967e-09 2.134824090060415553e-08
-4.949949949949949968e+00 1.352674828097202280e-11 -1.323312898053172058e-10 9.054571583784799736e-10 5.001605729164291427e-09 2.364718815192996408e-08
-4.944944944944944965e+00 1.489090251813798725e-11 -1.456230424402207094e-10 9.960362206788306502e-10 5.499916248142538856e-09 2.599352941207411707e-08
-4.939939939939939961e+00 1.629079560482753258e-11 -1.592497056797396204e-10 1.088806211244075876e-09 6.009773559484827941e-09 2.839183826117984488e-08
-4.934934934934934958e+00 1.772970659035017403e-11 -1.732418293054199785e-10 1.183965793783976651e-09 6.532218290245479539e-09 3.084676877370174188e-08
-4.929929929929929955e+00 1.921099399154217780e-11 -1.876306657448861891e-10 1.281717950742014886e-09 7.068312347083034725e-09 3.336306404021089691e-08
-4.924924924924924952e+00 2.073810324545177943e-11 -2.024482362644443159e-10 1.382270392700813671e-09 7.619140950761129939e-09 3.594556477530874803e-08
-4.919919919919919948e+00 2.231457430369685349e-11 -2.177273983078533250e-10 1.485835974153401394e-09 8.185814698520913521e-09 3.859921802672254325e-08
-4.914914914914914945e+00 2.394404938455675607e-11 -2.335019141170571474e-10 1.592633116438066348e-09 8.769471658081565774e-09 4.132908600060656160e-08
-4.909909909909909942e+00 2.563028089901598812e-11 -2.498065207716457182e-10 1.702886238638127462e-09 9.371279497031759743e-09 4.414035501805252951e-08
-4.904904904904904939e+00 2.737713956716652282e-11 -2.666770017850590483e-10 1.816826197253083370e-09 9.992437651387890735e-09 4.703834461781635344e-08
-4.899899899899899935e+00 2.918862274159877853e-11 -2.841502603970714745e-10 1.934690735454244716e-09 1.063417953711483848e-08 5.002851682030008658e-08
-4.894894894894894932e+00 3.106886295466750902e-11 -3.022643947038744935e-10 2.056724942746081632e-09 1.129777480843151055e-08 5.311648556788343546e-08
-4.889889889889889929e+00 3.302213670680882917e-11 -3.210587747691354917e-10 2.183181725864160171e-09 1.198453166675661445e-08 5.630802635678017580e-08
-4.884884884884884926e+00 3.505287351340789885e-11 -3.405741218617275917e-10 2.314322291751594231e-09 1.269579922418964352e-08 5.960908607570024329e-08
-4.879879879879879923e+00 3.716566522807377768e-11 -3.608525899684143237e-10 2.450416643468545559e-09 1.343296992546822824e-08 6.302579306672723219e-08
