-1.969969969969969981e+01 -7.243024007659175948e-46 -1.736977186739208596e-44 -6.660471268584102195e-43 -1.130033291142086102e-44 1.267804720332586330e-44 3.188530481609555827e-45 -1.877128652708952987e-47 -6.550385347405151940e-43 1.956605817217656601e-45 -3.967444062686897572e-45 1.672839940863606950e-45 -1.044244732309581007e-46 -9.770464159986453588e-46 -1.188233410375121781e-44 -2.231644703212805013e-43 -9.485463811662857808e-46
-1.967967967967967979e+01 -2.776810994002180681e-45 -5.181448854478104281e-44 -6.649186564970299539e-43 -1.236585624336625855e-44 1.224405011202749649e-44 3.049005736737824202e-45 -2.938562256608643137e-47 -7.038171207905148694e-43 2.147086573440090548e-45 -3.488237765800771806e-45 1.192968963170531321e-45 -5.927667580243627218e-47 -4.159515418507202855e-46 -9.368316192899256051e-45 -2.272679403691862195e-43 -9.282932251422212155e-46
-1.965965965965965978e+01 -4.486115545256151580e-45 -8.589959898356632298e-44 -6.430182559086405678e-43 -1.322454975699604397e-44 1.191017676476794897e-44 2.758800052793742379e-45 -4.011475516744019461e-47 -7.603434215640525739e-43 2.289784441321861004e-45 -2.803548403921844809e-45 5.805288769976265128e-46 -9.512356284189220684e-48 1.273736067571361821e-46 -6.250514601942055646e-45 -2.427868859550775994e-43 -8.907828165225831587e-46
-1.963963963963963977e+01 -5.690386366144927282e-45 -1.166218558315564439e-43 -6.119739425227150550e-43 -1.388002579257426324e-44 1.157525413415044503e-44 2.337128472247907931e-45 -5.037569071213086878e-47 -8.243171454388883529e-43 2.299887107719271288e-45 -1.789584681911643427e-45 -1.363072188738881807e-46 4.159551393372526868e-47 6.361866557928888593e-46 -2.780441989169186079e-45 -2.657543434940564027e-43 -8.342728398222750319e-46
-1.961961961961961975e+01 -6.298967070432912585e-45 -1.394378825770153267e-43 -5.746640896804990928e-43 -1.436253389932385432e-44 1.145397989252045774e-44 1.819449278277486802e-45 -5.955529626064082362e-47 -9.008304548663094420e-43 2.133908478836371339e-45 -4.035467067577691889e-46 -9.124055452736123574e-46 9.087870801090440850e-47 1.074080228957328840e-45 9.131334661463023474e-46 -2.915200346539018314e-43 -7.586465081577648440e-46
-1.959959959959959974e+01 -6.266205380822741752e-45 -1.518617053498188802e-43 -5.247819293658886226e-43 -1.470964145754465311e-44 1.210252500342403974e-44 1.244944062026113400e-45 -6.738928172371118115e-47 -9.914262137305823918e-43 1.772075191698560755e-45 1.297608702452602438e-45 -1.690655642527298102e-45 1.343536161374860238e-46 1.439092917651532325e-45 4.606614700471806485e-45 -3.157375518385539377e-43 -6.594137763079098801e-46
-1.957957957957957973e+01 -5.645902315646404724e-45 -1.543346847340648719e-43 -4.551639414880478051e-43 -1.489849132478525079e-44 1.395480966009826574e-44 6.504951196699589214e-46 -7.402227612934383241e-47 -1.095167269605301990e-42 1.215059906042654218e-45 3.191764532541820899e-45 -2.377642357998929018e-45 1.685712100523077997e-46 1.744690599733602798e-45 7.970026072932651753e-45 -3.344310982326177286e-43 -5.387864340647181653e-46
-1.955955955955955972e+01 -4.616256549168337721e-45 -1.500534004995740461e-43 -3.649077618555127955e-43 -1.492547691746351524e-44 1.698162457427198753e-44 8.720752054535216549e-47 -7.964429664363466767e-47 -1.201739859795932129e-42 5.023286728204139049e-46 5.167389848761164360e-45 -2.883175192972396055e-45 1.896407019884922146e-46 1.997375224611258715e-45 1.092314607253733013e-44 -3.453116475284883412e-43 -4.064419004123685121e-46
-1.953953953953953970e+01 -3.401733040470358185e-45 -1.435341402834007690e-43 -2.587811649944598280e-43 -1.470559700845891815e-44 2.068890222458009060e-44 -3.717584697738993361e-46 -8.394313939408294719e-47 -1.300668924162831391e-42 -2.903292182039172979e-46 7.078443832618872194e-45 -3.154828968630385464e-45 1.955795360612826399e-46 2.223759010372582567e-45 1.345569999278469292e-44 -3.476730305121894805e-43 -2.747815989717588331e-46
-1.951951951951951969e+01 -2.151031530391565458e-45 -1.405240609373440080e-43 -1.447577163628430065e-43 -1.421950077871861971e-44 2.450365165724991978e-44 -6.733131499861575819e-46 -8.659644822576850123e-47 -1.382485253815189686e-42 -1.078955833513585158e-45 8.795312220461867206e-45 -3.151812427734812053e-45 1.864493087908360763e-46 2.457863548765969562e-45 1.556969883115497601e-44 -3.414209055905861232e-43 -1.554899685911962252e-46
-1.949949949949949968e+01 -1.031700319772276734e-45 -1.457410724333689019e-43 -3.103471587800052258e-44 -1.348035007197126041e-44 2.777247676768164348e-44 -7.892486037653905882e-46 -8.756293573855928979e-47 -1.432564225839495012e-42 -1.778784711494356815e-45 1.019160644624658786e-44 -2.879020876438160045e-45 1.645329134813375895e-46 2.706325335750974389e-45 1.724572910937517132e-44 -3.266896197186246748e-43 -4.973634099134136567e-47
-1.947947947947947966e+01 -1.752093801216695582e-46 -1.610363106581120843e-43 7.222079935652926472e-44 -1.255877194752348535e-44 2.990609422447137260e-44 -7.196487030759953394e-46 -8.688816503273427787e-47 -1.437641424638174311e-42 -2.316637357260948918e-45 1.118692642482154019e-44 -2.395054468516922911e-45 1.329737925277844165e-46 2.971485190044612717e-45 1.865952758134929800e-44 -3.032782950247901896e-43 4.913023099786409947e-47
-1.945945945945945965e+01 3.894662412084166705e-46 -1.852385515502733150e-43 1.503348190621849611e-43 -1.161340024639369000e-44 3.057168586228567668e-44 -5.006224397654610394e-46 -8.509538701316847434e-47 -1.391284085565824465e-42 -2.659957753711510740e-45 1.172931019045430897e-44 -1.799646771256023600e-45 9.507388936907675807e-47 3.242659539403284992e-45 1.980832863692209375e-44 -2.719978722245653798e-43 1.457762691813729092e-46
-1.943943943943943964e+01 7.053271529162345703e-46 -2.162108733756905828e-43 1.923959171991725254e-43 -1.081896755179159266e-44 2.954281127959937400e-44 -1.907553713462967299e-46 -8.308680581019728647e-47 -1.294172285169238614e-42 -2.779367125958015742e-45 1.174589178147295158e-44 -1.193311828085677017e-45 5.484832616982315305e-47 3.497468416018570963e-45 2.056778358861517380e-44 -2.339205867536486421e-43 2.470490371007181091e-46
-1.941941941941941963e+01 8.951077972344492797e-46 -2.500983681151766488e-43 1.929007869263997163e-43 -1.020217965601730111e-44 2.690968902841364569e-44 1.536936252886086507e-46 -8.183913956841988003e-47 -1.152738356165342324e-42 -2.667878414405603515e-45 1.122807957763145259e-44 -6.644428955249548199e-46 1.767031971350324893e-47 3.671791198534018145e-45 2.109456005103249773e-44 -1.905679308827575179e-43 3.666589470940544851e-46
-1.939939939939939961e+01 1.126507356289238678e-45 -2.819396853939203117e-43 1.546086105376364550e-43 -9.750474286739969657e-45 2.308191372602096961e-44 4.827726801003536827e-46 -8.242442280535654656e-47 -9.741000690897392698e-43 -2.352289639923286525e-45 1.022949032873343528e-44 -2.697942935717435408e-46 -1.156594222986338255e-47 3.712890848402957081e-45 2.169644919373969009e-44 -1.443158752466921069e-43 5.131048942473133532e-46
-1.937937937937937960e+01 1.497233880417786652e-45 -3.073785312106691361e-43 8.469929493584770607e-44 -9.420555315917572354e-45 1.845515048356863439e-44 7.569928538380358442e-46 -8.554363772949040985e-47 -7.670931676913893173e-43 -1.866632076693158087e-45 8.800116809388907170e-45 -4.287802977507199074e-47 -3.002958954477138309e-47 3.577842677232225973e-45 2.249559630158790821e-44 -9.629894525319457409e-44 6.846424650596645899e-46
-1.935935935935935959e+01 2.002611491134188119e-45 -3.229818358130303805e-43 -8.773922732481787788e-45 -9.137669266665495984e-45 1.321164347115410556e-44 9.364390430329668915e-46 -9.111131471762950044e-47 -5.418083027229583609e-43 -1.249812154864526971e-45 7.057146233478528406e-45 -6.560813860916893800e-48 -3.670229109482593936e-47 3.273565264000446697e-45 2.353422876577297065e-44 -4.625067845682493783e-44 8.742932027729669038e-46
-1.933933933933933957e+01 2.532778594322764365e-45 -3.275574801962436369e-43 -1.118605397803106191e-43 -8.763497572468250897e-45 7.626229806214381120e-45 9.968192218383434857e-46 -9.834977895629089817e-47 -3.131640969402258251e-43 -5.682438182306486777e-46 5.163032102478292494e-45 -1.490198919783812755e-46 -3.213938017937141507e-47 2.860250460784397202e-45 2.459214855518274896e-44 4.906607381707677961e-45 1.069823242874833377e-45
-1.931931931931931956e+01 2.975623921259438638e-45 -3.216434724398434346e-43 -2.094666197753008519e-43 -8.208419666782336214e-45 1.986616742166848956e-45 9.105529371538526434e-46 -1.062980539935951905e-46 -9.440087686931660378e-44 1.391295010405780576e-46 3.339796132513432036e-45 -4.396385487915621164e-46 -1.855924290284314724e-47 2.429441885198307108e-45 2.520159683755468515e-44 5.560987471255804510e-44 1.260834293641744117e-45
-1.929929929929929955e+01 3.267345809207825444e-45 -3.048239725332467363e-43 -2.894811628362035306e-43 -7.490424793700236036e-45 -3.300856779378232328e-45 6.702906457630979399e-46 -1.137916561010770829e-46 1.025084436178064162e-43 8.389211998466753378e-46 1.742816074994351235e-45 -8.217086607824660149e-46 5.854900934938305184e-49 2.048705879258877388e-45 2.496842748747842831e-44 1.023111693188165866e-43 1.443323308225163159e-45
-1.927927927927927954e+01 3.314758053212921443e-45 -2.777016157837219803e-43 -3.448312510245235237e-43 -6.660622240018385930e-45 -7.884876299525853851e-45 2.992187181112231632e-46 -1.196904069100758365e-46 2.744008367863524797e-43 1.529603641444258153e-45 4.330701531156378962e-46 -1.261219916648262549e-45 2.279674636005881285e-47 1.773655176236705027e-45 2.349143610470185526e-44 1.405960877204203776e-43 1.614180874111776179e-45
-1.925925925925925952e+01 3.115777068503165663e-45 -2.416391788126647716e-43 -3.730803921503398238e-43 -5.695683887068744550e-45 -1.156205400820239243e-44 -1.616278624609203231e-46 -1.228901616981144596e-46 4.226164750765024583e-43 2.210060867722748200e-45 -5.273877230054528526e-46 -1.726805835311462127e-45 4.560641932970633186e-47 1.667913438838493663e-45 2.063408826198028316e-44 1.680322082097475042e-43 1.767126059574112949e-45
-1.923923923923923951e+01 2.761545652310000030e-45 -1.985955646373945404e-43 -3.700930721101341411e-43 -4.595706766427259120e-45 -1.418654392305608708e-44 -6.644943694564424166e-46 -1.228354201062402873e-46 5.542608363451333319e-43 2.861920570323750704e-45 -1.084301987580022456e-45 -2.170426643736260068e-45 6.615193363569366476e-47 1.755205953143338006e-45 1.643329752840718963e-44 1.848886265644088091e-43 1.886798951963024107e-45
-1.921921921921921950e+01 2.342259427256171854e-45 -1.496721296278558988e-43 -3.373141986881541021e-43 -3.387679546194436194e-45 -1.564684634274550224e-44 -1.160987926270296776e-45 -1.195834894272566081e-46 6.761791593121515699e-43 3.450221413992740846e-45 -1.229912595224683160e-45 -2.506540685321567281e-45 8.043324068099153195e-47 1.992814099055326446e-45 1.135845497287551593e-44 1.934412023130063636e-43 1.961140374616951140e-45
-1.919919919919919948e+01 1.929539492318071620e-45 -9.635115039504083146e-44 -2.823921917086766591e-43 -2.003357753392218725e-45 -1.568699603442798855e-44 -1.618854024873836113e-45 -1.138202253218938195e-46 7.936481844858648788e-43 3.928664949438389164e-45 -1.040609800379966100e-45 -2.675262600988564623e-45 8.334143357562246604e-47 2.289492622984784580e-45 6.191093580307440259e-45 1.961194002418326904e-43 1.984872795490762398e-45
-1.917917917917917947e+01 1.628948539628786192e-45 -3.988303109737190763e-44 -2.183618232677992327e-43 -3.678341547384389425e-46 -1.417646211272793923e-44 -1.996429653337945451e-45 -1.065914147104132131e-46 9.063468632514215739e-43 4.256406882533204254e-45 -6.304131300091075601e-46 -2.642650845836579204e-45 7.096731370047842538e-47 2.532670869581108986e-45 1.480699582724450207e-45 1.953478607906306285e-43 1.960189812513118832e-45
-1.915915915915915946e+01 1.533466071404463369e-45 2.001446670302482412e-44 -1.605485640842067830e-43 1.474756991792031890e-45 -1.121506074605784635e-44 -2.260851771676725501e-45 -9.860628233873536354e-47 1.004899610633596597e-42 4.404992710798724312e-45 -1.998241355016105740e-46 -2.397045096044790094e-45 4.207243441013147183e-47 2.635823940380295229e-45 -2.662952521435083214e-45 1.941638733433203732e-43 1.894097836750781774e-45
-1.913913913913913944e+01 1.707882170490998797e-45 8.237162494524001086e-44 -1.233373808694749962e-43 3.349349215479910639e-45 -7.312176333503380194e-45 -2.403906949833764081e-45 -9.025738958216358748e-47 1.079437166195569939e-42 4.315254725652600200e-45 6.851672218419285413e-47 -1.924682300089981254e-45 -2.719574431235856347e-48 2.553215764920012340e-45 -6.256835404721939905e-45 1.941198112471947777e-43 1.793367831237022895e-45
-1.911911911911911943e+01 2.220598522260048986e-45 1.437639941583637331e-43 -1.158902680852035510e-43 5.078017117697445557e-45 -3.220767962466906047e-45 -2.448024677073946613e-45 -8.203996876039892628e-47 1.123845921592756119e-42 3.944508475545983566e-45 1.690995203464804579e-47 -1.255514583359715816e-45 -6.066279130392241928e-47 2.300251004260506735e-45 -9.437320417816988210e-45 1.975722910580057049e-43 1.669848376188141644e-45
-1.909909909909909942e+01 3.165773457738555762e-45 1.983889975268256969e-43 -1.432346539234362576e-43 6.530524221361512387e-45 4.997454204978469418e-46 -2.427132403829233014e-45 -7.432682165644236972e-47 1.135831025084658436e-42 3.268963828028400426e-45 -4.522241186102503688e-46 -4.702544142186623436e-46 -1.277655292166443049e-46 1.948881634369229987e-45 -1.208462430800547269e-44 2.065750517407904735e-43 1.539721208260616786e-45
-1.907907907907907941e+01 4.543727592857983104e-45 2.415670469608715319e-43 -2.028361397237873773e-43 7.679802794131703162e-45 3.557161382340323628e-45 -2.366066541013418358e-45 -6.759148418239579684e-47 1.113198645954859213e-42 2.310749080972763975e-45 -1.326455484216204435e-45 3.218365625011179009e-46 -1.991919570873713988e-46 1.607189899924722888e-45 -1.409249606841119293e-44 2.230851104440830413e-43 1.417078214756556926e-45
-1.905905905905905939e+01 6.284148564488306204e-45 2.712151350147804438e-43 -2.844844221026123127e-43 8.497810492026047097e-45 5.534838907656765606e-45 -2.292515119768135179e-45 -6.267206185167712730e-47 1.056089645584757350e-42 1.139459370798257175e-45 -2.569015023767446252e-45 1.017893571934203154e-45 -2.684807127784851105e-46 1.335485231617454202e-45 -1.537376551725797104e-44 2.461397208960704784e-43 1.302271852828333750e-45
-1.903903903903903938e+01 8.211785358912039951e-45 2.869768691111257041e-43 -3.724315004847495757e-43 8.932615193203986108e-45 5.985053566506647053e-45 -2.246159149755695014e-45 -6.045175833107614661e-47 9.726856669173889315e-43 -1.397656356611913444e-46 -4.097295518529270880e-45 1.540329854756043131e-45 -3.303857044969033139e-46 1.117039280867662182e-45 -1.605984316728413506e-44 2.722135595348686033e-43 1.187563142511381692e-45
-1.901901901901901937e+01 1.010145698301454046e-44 2.875802598897321353e-43 -4.540862470627296728e-43 8.931861183971433071e-45 4.622338979364236867e-45 -2.257194457065634439e-45 -6.126807310001261621e-47 8.767044893130366380e-43 -1.459516600802385318e-45 -5.752109581915240009e-45 1.805560862500081736e-45 -3.813445349216889900e-46 8.853099119153361659e-46 -1.646792783750979190e-44 2.984754010776905632e-43 1.065821673500029974e-45
-1.899899899899899935e+01 1.174313312531667880e-44 2.727470339909940489e-43 -5.189769343527625815e-43 8.484978874689893759e-45 1.493644331434020516e-45 -2.338004599899685084e-45 -6.491319914848077338e-47 7.789429462050166607e-43 -2.793814967483388919e-45 -7.287807837564225743e-45 1.776040413408622557e-45 -4.189609201845589766e-46 5.707443183900815635e-46 -1.699505124039747421e-44 3.238943617317901461e-43 9.372527407570983206e-46
-1.897897897897897934e+01 1.298976959054433090e-44 2.443178205328808883e-43 -5.634101071328007797e-43 7.621899731249137125e-45 -3.074128698873788417e-45 -2.484067255328562771e-45 -7.033355702280315260e-47 6.886446372193011566e-43 -4.078083242302641070e-45 -8.412268524174629758e-45 1.471748595513353485e-45 -4.422429959051683511e-46 1.362844036289255552e-46 -1.765734406440996277e-44 3.491324402478455212e-43 8.101560170248732190e-46
-1.895895895895895933e+01 1.365672880611755561e-44 2.056810830386254815e-43 -5.873949510385186025e-43 6.288863498546008355e-45 -8.811969883069128141e-45 -2.683010595774721322e-45 -7.615985289752834582e-47 6.138494976442469125e-43 -5.209780300388877696e-45 -8.930247704879300677e-45 9.459323035465687699e-46 -4.522054875888652657e-46 -4.097541345201435089e-46 -1.821111777557470883e-44 3.759468876090937803e-43 6.933807422484509960e-46
-1.893893893893893932e+01 1.362514313575866552e-44 1.600328652813715500e-43 -5.921588244865127351e-43 4.484080155967228967e-45 -1.552771054377944267e-44 -2.913642849086641473e-45 -8.125630522322772747e-47 5.522397907662206300e-43 -6.080432505292393905e-45 -8.778752778642735525e-45 2.888367867009543328e-46 -4.516278962909722279e-46 -1.025009418858777438e-45 -1.837007646239969961e-44 4.038193008603700517e-43 5.954299332354823274e-46
-1.891891891891891930e+01 1.283122378733565774e-44 1.100079440473072752e-43 -5.846175589215214680e-43 2.348498790148371241e-45 -2.276911567086549633e-44 -3.131496756424294223e-45 -8.497609873217928721e-47 4.919078975847810882e-43 -6.623012199038792715e-45 -8.007893810925843869e-45 -3.897812302722816280e-46 -4.431973768559829985e-46 -1.655791856604976558e-45 -1.815478754824218137e-44 4.294222185741848883e-43 5.210640798885364310e-46
-1.889889889889889929e+01 1.130012707279191467e-44 5.818805123929119733e-44 -5.738846548231009105e-43 1.138762769774250754e-46 -2.987361524748357016e-44 -3.304442040281803575e-45 -8.740164228260809636e-47 4.236853510126003279e-43 -6.836127424563745953e-45 -6.781119182995742227e-45 -9.937967462060586493e-46 -4.287377125952688420e-46 -2.237328643940508473e-45 -1.769769539587941014e-44 4.482737753294191518e-43 4.664952157101820570e-46
-1.887887887887887928e+01 9.175682006589436119e-45 7.656401178996708444e-45 -5.625516572526944388e-43 -2.025929551339025643e-45 -3.622331954386488873e-44 -3.424630984086581796e-45 -8.917631366007223111e-47 3.426305478895057064e-43 -6.766665609939713027e-45 -5.257157540137754882e-45 -1.432242178448218819e-45 -4.097600286626401430e-46 -2.694542129482566903e-45 -1.694555205665764100e-44 4.571289690768250741e-43 4.192757049690594167e-46
-1.885885885885885926e+01 6.667777475476024310e-45 -3.948904866998498942e-44 -5.475993249789456973e-43 -3.947166879895302399e-45 -4.146332651929568583e-44 -3.497235969688324768e-45 -9.121651939660229505e-47 2.408744327076503469e-43 -6.474557878515945118e-45 -3.612297630699969937e-45 -1.663391715881575843e-45 -3.861136094609953144e-46 -2.990327785729030374e-45 -1.596552505702849130e-44 4.548099315630612044e-43 3.683311661121765438e-46
-1.883883883883883925e+01 4.059508821569775276e-45 -7.985479721204889967e-44 -5.190401659967506727e-43 -5.564938282962611283e-45 -4.535481748350456710e-44 -3.503587871412242084e-45 -9.377502777478484399e-47 1.157628985378540450e-43 -6.056174751745425496e-45 -1.976049276675391197e-45 -1.682568033647594531e-45 -3.581255238569695422e-46 -3.125183350541090247e-45 -1.494943183252313275e-44 4.422644862637639456e-43 3.002550607296318368e-46
-1.881881881881881924e+01 1.608254915894032512e-45 -1.106162128857246151e-43 -4.684616336552724994e-43 -6.895125012757870628e-45 -4.792365443016125613e-44 -3.395451252408473780e-45 -9.618673537726649725e-47 -3.313043283386541570e-44 -5.617991393574029330e-45 -4.609387307169482890e-46 -1.535143042116415834e-45 -3.275749402090195961e-46 -3.096048790076906954e-45 -1.379228697142678377e-44 4.221981415057650966e-43 2.037980902212290902e-46
-1.879879879879879923e+01 -4.068124841647741508e-46 -1.285941677692705874e-43 -3.953065908763018552e-43 -7.886941691902868906e-45 -4.941183162995821394e-44 -3.128478315863046142e-45 -9.742273759654687850e-47 -1.996664340819534416e-43 -5.267516348852512132e-45 8.117179329290942774e-46 -1.296115193710830316e-45 -2.970058250124827181e-46 -2.895668435620579554e-45 -1.208452364892814865e-44 3.977882957478897573e-43 7.415860522212408794e-47
-1.877877877877877921e+01 -1.832260069489409923e-45 -1.321665004942237895e-43 -3.099821456868119993e-43 -8.378410249041232620e-45 -4.988683027873240649e-44 -2.684306710398397081e-45 -9.639982941306502643e-47 -3.764452426361104479e-43 -5.076966639542346295e-45 1.784293851338591336e-45 -1.006839981906898419e-45 -2.677810266460893844e-46 -2.543690029232732521e-45 -9.484310588485345355e-45 3.721394821882441293e-43 -8.639899300116391559e-47
-1.875875875875875920e+01 -2.691737156086240343e-45 -1.205536802661423188e-43 -2.304471202698438552e-43 -8.336655914081054134e-45 -4.951624948015803209e-44 -2.072611477305739102e-45 -9.256926991635624816e-47 -5.501697900345706163e-43 -5.056448325475555207e-45 2.426673388363372515e-45 -6.625002382617254973e-46 -2.410522176628461195e-46 -2.109196696601290414e-45 -5.635686829508934020e-45 3.465525553162094868e-43 -2.731954927584074682e-46
-1.873873873873873919e+01 -3.134262765262263853e-45 -9.545265745868591430e-44 -1.709074200709098453e-43 -7.901102194330860814e-45 -4.846975134429477341e-44 -1.307841779607363442e-45 -8.619882568715019630e-47 -7.028953956537575333e-43 -5.167518988274880144e-45 2.818000866912568522e-45 -2.702145696202374428e-46 -2.176277681438846589e-46 -1.683147042383913330e-45 -3.654149598992126443e-46 3.222775318122688078e-43 -4.760419254174606003e-46
-1.871871871871871917e+01 -3.376112163630380003e-45 -6.128190832630095207e-44 -1.426802110014108178e-43 -7.247117961955485897e-45 -4.696664505369277551e-44 -4.241262974341335517e-46 -7.830779225520664904e-47 -8.234850465194600153e-43 -5.313242570662252516e-45 3.158738696819873408e-45 1.798089859178139750e-46 -1.988299695937611605e-46 -1.337308035801962427e-45 6.160243622218076509e-45 2.995515710242692792e-43 -6.801804650453934980e-46
